0000205-27.2020.8.17.0730,/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000205-27.2020.8.17.0730
0000794-62.2013.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000794-62.2013.8.17.0310
0001976-14.2020.8.17.0480,/TJPE/AGRESTE1/CARUARU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001976-14.2020.8.17.0480
0006219-59.2018.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0006219-59.2018.8.17.1130
0000619-62.2021.8.17.0480,/TJPE/AGRESTE1/RIACHO DAS ALMAS/VUNICA/0000619-62.2021.8.17.0480
0000207-87.2006.8.17.0600,/TJPE/ZONA_DA_MATA/FERREIROS/VUNICA/0000207-87.2006.8.17.0600
0000462-55.2007.8.17.0650,/TJPE/ZONA_DA_MATA/GLORIA DO GOITA/VUNICA/0000462-55.2007.8.17.0650
0002573-35.2019.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0002573-35.2019.8.17.1250
0000366-30.2006.8.17.0600,/TJPE/ZONA_DA_MATA/FERREIROS/VUNICA/0000366-30.2006.8.17.0600
0105091-77.2013.8.17.0001,/TJPE/CAPITAL/FAZENDA/VFAZ07/0105091-77.2013.8.17.0001
0002169-81.2019.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0002169-81.2019.8.17.1250
0009438-17.2017.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0009438-17.2017.8.17.1130
0063829-75.1998.8.17.0001,/TJPE/CAPITAL/FAZENDA/VFAZ04/0063829-75.1998.8.17.0001
0000515-37.2017.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000515-37.2017.8.17.0310
0011052-62.2014.8.17.1130,/TJPE/SERTAO2/PETROLINA/CIVEL/VCIV04/0011052-62.2014.8.17.1130
0000129-37.2018.8.17.1000,/TJPE/AGRESTE1/OROBO/VUNICA/0000129-37.2018.8.17.1000
0006314-12.2006.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0006314-12.2006.8.17.1130
0004454-72.2015.8.17.0220,/TJPE/AGRESTE2/ARCOVERDE/CRIMINAL/VCRIM/0004454-72.2015.8.17.0220
0000157-29.2021.8.17.1540,/TJPE/SERTAO1/TUPARETAMA/VUNICA/0000157-29.2021.8.17.1540
0001922-09.2018.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0001922-09.2018.8.17.1130
0000419-60.2021.8.17.0640,/TJPE/AGRESTE2/GARANHUNS/CRIMINAL/VCRIM02/0000419-60.2021.8.17.0640
0000206-14.2020.8.17.0600,/TJPE/ZONA_DA_MATA/FERREIROS/VUNICA/0000206-14.2020.8.17.0600
0001339-52.2018.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0001339-52.2018.8.17.1250
0000157-70.2020.8.17.0600,/TJPE/ZONA_DA_MATA/FERREIROS/VUNICA/0000157-70.2020.8.17.0600
0005936-02.2019.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0005936-02.2019.8.17.1130
0000422-10.2021.8.17.0480,/TJPE/AGRESTE1/CARUARU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000422-10.2021.8.17.0480
0001559-07.2021.8.17.0810,/TJPE/RMR/JABOATAO/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001559-07.2021.8.17.0810
0000429-45.2021.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000429-45.2021.8.17.0110
0000106-40.2021.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000106-40.2021.8.17.0110
0000031-47.2019.8.17.1540,/TJPE/SERTAO1/TUPARETAMA/VUNICA/0000031-47.2019.8.17.1540
0000509-54.2014.8.17.0530,/TJPE/AGRESTE1/CORTES/VUNICA/0000509-54.2014.8.17.0530
0012377-12.2011.8.17.0990,/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0012377-12.2011.8.17.0990
0000495-83.2012.8.17.0710,/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM/0000495-83.2012.8.17.0710
0106303-36.2013.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0106303-36.2013.8.17.0001
0001017-90.2017.8.17.0660,/TJPE/ZONA_DA_MATA/GOIANA/CRIMINAL/VCRIM/0001017-90.2017.8.17.0660
0000338-09.2021.8.17.0480,/TJPE/AGRESTE1/CARUARU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000338-09.2021.8.17.0480
0000543-27.2016.8.17.1090,/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0000543-27.2016.8.17.1090
0000080-56.2002.8.17.1420,/TJPE/SERTAO1/TABIRA/VUNICA/0000080-56.2002.8.17.1420
0000114-89.2017.8.17.0390,/TJPE/AGRESTE1/CACHOEIRINHA/VUNICA/0000114-89.2017.8.17.0390
0138771-53.2013.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0138771-53.2013.8.17.0001
0032527-23.2001.8.17.0001,/TJPE/CAPITAL/CIVEL/VCIV13A/0032527-23.2001.8.17.0001
0000308-61.2012.8.17.0650,/TJPE/ZONA_DA_MATA/GLORIA DO GOITA/VUNICA/0000308-61.2012.8.17.0650
0000127-62.2002.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000127-62.2002.8.17.0310
0117160-44.2013.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0117160-44.2013.8.17.0001
0005661-34.2011.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0005661-34.2011.8.17.1130
0043546-89.2002.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM12/0043546-89.2002.8.17.0001
0000778-28.2018.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0000778-28.2018.8.17.1250
0000327-62.2015.8.17.0650,/TJPE/ZONA_DA_MATA/GLORIA DO GOITA/VUNICA/0000327-62.2015.8.17.0650
0001491-81.2018.8.17.1030,/TJPE/AGRESTE1/PALMARES/CRIMINAL/VCRIM/0001491-81.2018.8.17.1030
0003901-79.2019.8.17.0480,/TJPE/AGRESTE1/CARUARU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0003901-79.2019.8.17.0480
0001058-87.2019.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0001058-87.2019.8.17.0110
0000462-42.2006.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000462-42.2006.8.17.0310
0000621-14.2008.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000621-14.2008.8.17.0310
0001408-12.2018.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0001408-12.2018.8.17.0110
0002419-85.2017.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0002419-85.2017.8.17.1250
0000130-09.2020.8.17.0820,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0000130-09.2020.8.17.0820
0010207-86.1995.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0010207-86.1995.8.17.0001
0000157-05.2018.8.17.1000,/TJPE/AGRESTE1/OROBO/VUNICA/0000157-05.2018.8.17.1000
0004923-65.2019.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0004923-65.2019.8.17.1130
0011249-46.2016.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0011249-46.2016.8.17.1130
0000919-91.2019.8.17.1030,/TJPE/AGRESTE1/PALMARES/CRIMINAL/VCRIM/0000919-91.2019.8.17.1030
0000601-63.2021.8.17.0990,/TJPE/RMR/OLINDA/VIOLENCIA DOMESTICA MULHER/VVDFM/0000601-63.2021.8.17.0990
0000298-70.2021.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000298-70.2021.8.17.0110
0000710-68.2009.8.17.1420,/TJPE/SERTAO1/TABIRA/VUNICA/0000710-68.2009.8.17.1420
0053723-39.2007.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0053723-39.2007.8.17.0001
0000012-76.2020.8.17.1420,/TJPE/SERTAO1/TABIRA/VUNICA/0000012-76.2020.8.17.1420
0000112-44.2005.8.17.1230,/TJPE/AGRESTE2/SALOA/VUNICA/0000112-44.2005.8.17.1230
0005236-16.2019.8.17.0810,/TJPE/RMR/JABOATAO/VIOLENCIA DOMESTICA MULHER/VVDFM01/0005236-16.2019.8.17.0810
0002808-37.2020.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0002808-37.2020.8.17.1130
0000325-31.2004.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000325-31.2004.8.17.0310
0000061-11.2019.8.17.0820,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0000061-11.2019.8.17.0820
0000624-70.2015.8.17.1070,/TJPE/AGRESTE1/PASSIRA/VUNICA/0000624-70.2015.8.17.1070
0000421-24.2019.8.17.0600,/TJPE/ZONA_DA_MATA/FERREIROS/VUNICA/0000421-24.2019.8.17.0600
0089628-28.1995.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0089628-28.1995.8.17.0001
0000282-71.2018.8.17.1420,/TJPE/SERTAO1/TABIRA/VUNICA/0000282-71.2018.8.17.1420
0002455-59.2019.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0002455-59.2019.8.17.1250
0026633-56.2007.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0026633-56.2007.8.17.0001
0003427-05.2014.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0003427-05.2014.8.17.1250
0000498-67.2020.8.17.1030,/TJPE/AGRESTE1/PALMARES/CRIMINAL/VCRIM/0000498-67.2020.8.17.1030
0001389-26.2019.8.17.0480,/TJPE/AGRESTE1/CARUARU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001389-26.2019.8.17.0480
0000076-60.2016.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000076-60.2016.8.17.0310
0000029-06.2019.8.17.0820,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0000029-06.2019.8.17.0820
0000153-44.2001.8.17.0650,/TJPE/ZONA_DA_MATA/GLORIA DO GOITA/VUNICA/0000153-44.2001.8.17.0650
0000213-13.2006.8.17.0530,/TJPE/AGRESTE1/CORTES/VUNICA/0000213-13.2006.8.17.0530
